epoch,categorical_accuracy,loss,lr,val_5-shot_3-way_acc,val_loss
1,0.33453333333333335,2.102489365273598,0.001,0.6166666666666667,1.027996780990017
2,0.3421333333333333,2.072458542954735,0.001,0.6833333333333333,0.997306025103276
3,0.3586666666666666,2.0516319488543537,0.001,0.5966666666666667,1.0129190584976655
4,0.3696000000000001,2.02909083745619,0.001,0.6566666666666666,0.9852514178214384
5,0.38499999999999984,2.0074916430646423,0.001,0.6933333333333334,0.9773017493557696
6,0.3770666666666668,2.0132817380656913,0.001,0.6233333333333333,1.0054000424274174
7,0.3911333333333334,2.0012612423050657,0.001,0.6466666666666666,0.9866011116006184
8,0.3718666666666669,2.0170244867190092,0.001,0.6266666666666667,0.9883433440452791
9,0.37833333333333335,2.016324621875177,0.001,0.6566666666666666,0.9946581856847885
10,0.3927999999999999,1.9977784533691265,0.001,0.65,1.0006576167753947
11,0.38606666666666684,2.002156735179966,0.001,0.5966666666666667,1.0024857080989162
12,0.39100000000000007,2.001153206323344,0.001,0.6466666666666666,0.9932848872216962
13,0.42800000000000005,1.991249294866369,0.001,0.5133333333333333,1.0404488575688788
14,0.4486666666666666,1.9863440995288895,0.001,0.62,1.0167219141703616
15,0.4765333333333331,1.9750240494360827,0.001,0.61,1.02293681838995
16,0.47093333333333315,1.9801959590143383,0.001,0.63,0.9977659977214741
17,0.4901333333333333,1.9662929749311941,0.001,0.62,1.0117785216707087
18,0.49559999999999965,1.9594776885762712,0.001,0.6766666666666666,1.011233412409735
19,0.5008666666666666,1.9474659495688411,0.001,0.6766666666666666,0.9970626386231082
20,0.5061333333333333,1.950629196760168,0.001,0.7,1.0091434791465503
21,0.5091999999999999,1.9415005326755002,0.001,0.6233333333333333,1.0280954853556457
22,0.5097333333333335,1.936976596741717,0.001,0.6433333333333333,1.002437119726961
23,0.5020000000000001,1.9406499711590774,0.001,0.68,1.0247934428566643
24,0.5226,1.9298642174025813,0.001,0.5633333333333334,1.0286993361719385
25,0.5104000000000002,1.9308574059067376,0.001,0.5866666666666667,1.0326661517197206
26,0.5161999999999999,1.925839226665709,0.001,0.6666666666666666,1.0226706718049554
27,0.5247999999999999,1.9178222872590356,0.001,0.6766666666666666,1.0075364000857754
28,0.5144666666666666,1.9206205189536814,0.001,0.6766666666666666,1.0048618826168207
29,0.5232000000000003,1.9085066942540856,0.001,0.6466666666666666,1.0357644116341995
30,0.5304666666666666,1.900445745582048,0.001,0.7433333333333333,0.999138707637971
31,0.5070000000000001,1.9131047311130454,0.001,0.67,1.0222703980298975
32,0.5053333333333332,1.9159958490411066,0.001,0.5833333333333334,1.0497958069353794
33,0.523266666666667,1.8974122991908502,0.001,0.6233333333333333,1.0397286345963694
34,0.5096666666666668,1.9106581040615374,0.001,0.6666666666666666,1.0264894187917382
35,0.5196000000000001,1.893873357232813,0.001,0.6866666666666666,0.9897187444224359
36,0.5264666666666667,1.890779220148878,0.001,0.6,1.023650423297681
37,0.5236666666666667,1.8877586458879754,0.001,0.6366666666666667,1.0131581853252822
38,0.5412666666666666,1.8975935955317726,0.001,0.73,0.9952273906574218
39,0.5659333333333333,1.8754609891035765,0.001,0.7133333333333334,1.010572691116917
40,0.5534,1.8800158013077066,0.001,0.6,1.0219702602194274
41,0.5633333333333335,1.872248663990018,0.001,0.6733333333333333,1.0155998825637411
